Ref.No.,fc (MPa),type (规格备注),试件标号,fy (MPa),fcy150,R再生骨料取代率(%),b (mm),h (mm),t (mm),r0 (mm),L (mm),e1 (mm),e2 (mm),Nexp (kN)
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,ES32,348.6,24.972,0,140,140,6,70,450,30,30,1411
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,ES33,348.6,24.972,0,140,140,6,70,450,30,30,1270.3
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,ES41,348.6,24.972,0,140,140,6,70,450,10,10,1847
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,ES42,348.6,24.972,0,140,140,6,70,450,50,50,991
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,EL11,348.6,24.972,0,140,140,6,70,1200,30,30,989.1
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,EL12,348.6,24.972,0,140,140,6,70,1800,30,30,840.6
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,EL13,348.6,24.972,0,140,140,6,70,2300,30,30,777.3
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,EL21,348.6,24.972,0,140,140,6,70,2300,30,30,715.4
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,EL22,348.6,24.972,0,140,140,6,70,2300,30,30,721.1
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,EL23,348.6,24.972,0,140,140,6,70,2300,30,30,835.8
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,EL31,348.6,24.972,0,140,140,6,70,2300,30,30,816.2
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,EL32,348.6,24.972,0,140,140,6,70,2300,30,30,762.4
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,EL33,348.6,24.972,0,140,140,6,70,2300,30,30,735.2
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,EL41,348.6,24.972,0,140,140,6,70,2300,10,10,1070.3
"Performance and design of partially CFRP-jacketed circular CFT column under eccentric compression, Qihan Shen; Jingfeng Wang; Qiuyu Xu; Yubo Cui, Journal of Constructional Steel Research, 2020",31.2,cube,EL42,348.6,24.972,0,140,140,6,70,2300,50,50,612.1
"Experiment on Debonding in Concrete-Filled Steel Single Tube Columns Subjected to Eccentric Loading, XUE Junqing; CHEN Baochun; BRISEGHELLA Bruno, Journal of Building Structures (Supplementary Issue 2), 2009",66.98,Cube 150,N1-0,275,58.054,0,219,219,3,109.5,700,50,50,1422
"Experiment on Debonding in Concrete-Filled Steel Single Tube Columns Subjected to Eccentric Loading, XUE Junqing; CHEN Baochun; BRISEGHELLA Bruno, Journal of Building Structures (Supplementary Issue 2), 2009",66.98,Cube 150,D1-1,275,58.054,0,219,219,3,109.5,700,50,50,1217
"Experiment on Debonding in Concrete-Filled Steel Single Tube Columns Subjected to Eccentric Loading, XUE Junqing; CHEN Baochun; BRISEGHELLA Bruno, Journal of Building Structures (Supplementary Issue 2), 2009",66.98,Cube 150,D1-2,275,58.054,0,219,219,3,109.5,700,50,50,1012
"Experiment on Debonding in Concrete-Filled Steel Single Tube Columns Subjected to Eccentric Loading, XUE Junqing; CHEN Baochun; BRISEGHELLA Bruno, Journal of Building Structures (Supplementary Issue 2), 2009",66.98,Cube 150,D1-3,275,58.054,0,219,219,3,109.5,700,50,50,955
"Experiment on Debonding in Concrete-Filled Steel Single Tube Columns Subjected to Eccentric Loading, XUE Junqing; CHEN Baochun; BRISEGHELLA Bruno, Journal of Building Structures (Supplementary Issue 2), 2009",66.98,Cube 150,N2-0,319,58.054,0,219,219,4,109.5,700,50,50,1773
"Experiment on Debonding in Concrete-Filled Steel Single Tube Columns Subjected to Eccentric Loading, XUE Junqing; CHEN Baochun; BRISEGHELLA Bruno, Journal of Building Structures (Supplementary Issue 2), 2009",66.98,Cube 150,D2-1,319,58.054,0,219,219,4,109.5,700,50,50,1568
"Experiment on Debonding in Concrete-Filled Steel Single Tube Columns Subjected to Eccentric Loading, XUE Junqing; CHEN Baochun; BRISEGHELLA Bruno, Journal of Building Structures (Supplementary Issue 2), 2009",66.98,Cube 150,D2-2,319,58.054,0,219,219,4,109.5,700,50,50,1402
"Experiment on Debonding in Concrete-Filled Steel Single Tube Columns Subjected to Eccentric Loading, XUE Junqing; CHEN Baochun; BRISEGHELLA Bruno, Journal of Building Structures (Supplementary Issue 2), 2009",66.98,Cube 150,D2-3,319,58.054,0,219,219,4,109.5,700,50,50,1289
"Experiment on Debonding in Concrete-Filled Steel Single Tube Columns Subjected to Eccentric Loading, XUE Junqing; CHEN Baochun; BRISEGHELLA Bruno, Journal of Building Structures (Supplementary Issue 2), 2009",66.98,Cube 150,N3-0,328,58.054,0,219,219,5,109.5,700,50,50,1930
"Experiment on Debonding in Concrete-Filled Steel Single Tube Columns Subjected to Eccentric Loading, XUE Junqing; CHEN Baochun; BRISEGHELLA Bruno, Journal of Building Structures (Supplementary Issue 2), 2009",66.98,Cube 150,D3-1,328,58.054,0,219,219,5,109.5,700,50,50,1805
"Experiment on Debonding in Concrete-Filled Steel Single Tube Columns Subjected to Eccentric Loading, XUE Junqing; CHEN Baochun; BRISEGHELLA Bruno, Journal of Building Structures (Supplementary Issue 2), 2009",66.98,Cube 150,D3-2,328,58.054,0,219,219,5,109.5,700,50,50,1615
"Experiment on Debonding in Concrete-Filled Steel Single Tube Columns Subjected to Eccentric Loading, XUE Junqing; CHEN Baochun; BRISEGHELLA Bruno, Journal of Building Structures (Supplementary Issue 2), 2009",66.98,Cube 150,D3-3,328,58.054,0,219,219,5,109.5,700,50,50,1480
"Air Void and Cap Gap Composite Defects of Concrete-Filled Steel-Tube Arch Bridge Transverse Brace, Chao Guo; Zhengran Lu, Unknown, 2020",33,Cylinder 100,A0C0,345,31.535,0,360,360,5,180,1500,54,54,5582
"Air Void and Cap Gap Composite Defects of Concrete-Filled Steel-Tube Arch Bridge Transverse Brace, Chao Guo; Zhengran Lu, Unknown, 2020",33,Cylinder 100,A30C0,345,31.535,30,360,360,5,180,1500,54,54,5521
"Air Void and Cap Gap Composite Defects of Concrete-Filled Steel-Tube Arch Bridge Transverse Brace, Chao Guo; Zhengran Lu, Unknown, 2020",33,Cylinder 100,A0C6.42,345,31.535,0,360,360,5,180,1500,54,54,5476
"Air Void and Cap Gap Composite Defects of Concrete-Filled Steel-Tube Arch Bridge Transverse Brace, Chao Guo; Zhengran Lu, Unknown, 2020",33,Cylinder 100,A30C6.42,345,31.535,30,360,360,5,180,1500,54,54,5426
"Behaviour of concrete-filled steel tubes under static and variable repeated loading, P. Thayalan; T. Aly; I. Patnaikuni, Journal of Constructional Steel Research, 2009",53,Cylinder 75x150,FS1,370,49.041,0,114.3,114.3,3.2,57.15,228,0,0,889
"Behaviour of concrete-filled steel tubes under static and variable repeated loading, P. Thayalan; T. Aly; I. Patnaikuni, Journal of Constructional Steel Research, 2009",53,Cylinder 75x150,FS2,370,49.041,0,114.3,114.3,3.2,57.15,228,0,0,913
"Behaviour of concrete-filled steel tubes under static and variable repeated loading, P. Thayalan; T. Aly; I. Patnaikuni, Journal of Constructional Steel Research, 2009",110,Cylinder 75x150,GS1,370,101.783,0,114.3,114.3,3.2,57.15,228,0,0,1484
"Behaviour of concrete-filled steel tubes under static and variable repeated loading, P. Thayalan; T. Aly; I. Patnaikuni, Journal of Constructional Steel Research, 2009",110,Cylinder 75x150,GS2,370,101.783,0,114.3,114.3,3.2,57.15,228,0,0,1134
"Behaviour of concrete-filled steel tubes under static and variable repeated loading, P. Thayalan; T. Aly; I. Patnaikuni, Journal of Constructional Steel Research, 2009",44.1,Cylinder 75x150,F1,370,40.806,0,114.3,114.3,3.2,57.15,1200,15,15,527
"Behaviour of concrete-filled steel tubes under static and variable repeated loading, P. Thayalan; T. Aly; I. Patnaikuni, Journal of Constructional Steel Research, 2009",44.1,Cylinder 75x150,F2,370,40.806,0,114.3,114.3,3.2,57.15,1200,30,30,401
"Behaviour of concrete-filled steel tubes under static and variable repeated loading, P. Thayalan; T. Aly; I. Patnaikuni, Journal of Constructional Steel Research, 2009",81.1,Cylinder 75x150,G1,370,75.042,0,114.3,114.3,3.2,57.15,1200,15,15,683
"Behaviour of concrete-filled steel tubes under static and variable repeated loading, P. Thayalan; T. Aly; I. Patnaikuni, Journal of Constructional Steel Research, 2009",81.1,Cylinder 75x150,G2,370,75.042,0,114.3,114.3,3.2,57.15,1200,30,30,469
"Behaviour of concrete-filled steel tubes under static and variable repeated loading, P. Thayalan; T. Aly; I. Patnaikuni, Journal of Constructional Steel Research, 2009",52,Cylinder 75x150,F3,370,48.116,0,114.3,114.3,3.2,57.15,1200,15,15,519.4
"Behaviour of concrete-filled steel tubes under static and variable repeated loading, P. Thayalan; T. Aly; I. Patnaikuni, Journal of Constructional Steel Research, 2009",52,Cylinder 75x150,F4,370,48.116,0,114.3,114.3,3.2,57.15,1200,30,30,379.5
"Behaviour of concrete-filled steel tubes under static and variable repeated loading, P. Thayalan; T. Aly; I. Patnaikuni, Journal of Constructional Steel Research, 2009",109,Cylinder 75x150,G3,370,100.858,0,114.3,114.3,3.2,57.15,1200,15,15,615
"Behaviour of concrete-filled steel tubes under static and variable repeated loading, P. Thayalan; T. Aly; I. Patnaikuni, Journal of Constructional Steel Research, 2009",109,Cylinder 75x150,G4,370,100.858,0,114.3,114.3,3.2,57.15,1200,30,30,467.8
"STUDY OF MECHANICAL BEHAVIOR OF RECYCLED AGGREGATE CONCRETE FILLED CIRCULAR STEEL TUBE COLUMNS UNDER ECCENTRIC LOADING AFTER HIGH TEMPERATURE, Chen Zongping; Jing Chenggui; Xue Jianyang; Zhang Chaorong, Industrial Construction, 2014",43.92,cube,C1,357,36.457,0,87,87,2.5,43.5,1100,15,15,221
"STUDY OF MECHANICAL BEHAVIOR OF RECYCLED AGGREGATE CONCRETE FILLED CIRCULAR STEEL TUBE COLUMNS UNDER ECCENTRIC LOADING AFTER HIGH TEMPERATURE, Chen Zongping; Jing Chenggui; Xue Jianyang; Zhang Chaorong, Industrial Construction, 2014",43.92,cube,C2,357,36.457,0,87,87,2.5,43.5,1100,15,15,230
"STUDY OF MECHANICAL BEHAVIOR OF RECYCLED AGGREGATE CONCRETE FILLED CIRCULAR STEEL TUBE COLUMNS UNDER ECCENTRIC LOADING AFTER HIGH TEMPERATURE, Chen Zongping; Jing Chenggui; Xue Jianyang; Zhang Chaorong, Industrial Construction, 2014",43.92,cube,C3,357,36.457,0,87,87,2.5,43.5,1100,15,15,167
"STUDY OF MECHANICAL BEHAVIOR OF RECYCLED AGGREGATE CONCRETE FILLED CIRCULAR STEEL TUBE COLUMNS UNDER ECCENTRIC LOADING AFTER HIGH TEMPERATURE, Chen Zongping; Jing Chenggui; Xue Jianyang; Zhang Chaorong, Industrial Construction, 2014",41.31,cube,C5,357,34.071,50,87,87,2.5,43.5,1100,15,15,229
"STUDY OF MECHANICAL BEHAVIOR OF RECYCLED AGGREGATE CONCRETE FILLED CIRCULAR STEEL TUBE COLUMNS UNDER ECCENTRIC LOADING AFTER HIGH TEMPERATURE, Chen Zongping; Jing Chenggui; Xue Jianyang; Zhang Chaorong, Industrial Construction, 2014",41.31,cube,C6,357,34.071,50,87,87,2.5,43.5,1100,15,15,164
"STUDY OF MECHANICAL BEHAVIOR OF RECYCLED AGGREGATE CONCRETE FILLED CIRCULAR STEEL TUBE COLUMNS UNDER ECCENTRIC LOADING AFTER HIGH TEMPERATURE, Chen Zongping; Jing Chenggui; Xue Jianyang; Zhang Chaorong, Industrial Construction, 2014",48.68,cube,C7,357,40.843,100,87,87,2.5,43.5,1100,15,15,255
"STUDY OF MECHANICAL BEHAVIOR OF RECYCLED AGGREGATE CONCRETE FILLED CIRCULAR STEEL TUBE COLUMNS UNDER ECCENTRIC LOADING AFTER HIGH TEMPERATURE, Chen Zongping; Jing Chenggui; Xue Jianyang; Zhang Chaorong, Industrial Construction, 2014",48.68,cube,C8,357,40.843,100,87,87,2.5,43.5,1100,15,15,226
"STUDY OF MECHANICAL BEHAVIOR OF RECYCLED AGGREGATE CONCRETE FILLED CIRCULAR STEEL TUBE COLUMNS UNDER ECCENTRIC LOADING AFTER HIGH TEMPERATURE, Chen Zongping; Jing Chenggui; Xue Jianyang; Zhang Chaorong, Industrial Construction, 2014",48.68,cube,C9,357,40.843,100,87,87,2.5,43.5,1100,15,15,176
"Experimental Study on Eccentrically Compressed Concrete Filled Circular CFRP Steel Tubular Columns, WU Lingxiao; ZHOU Jinzhi; LENG Jun; LONG Yuhua, Unknown, 2021",41.7,cube,CF-1,235,34.427,0,165,165,3.5,82.5,500,0,0,1644
"Experimental Study on Eccentrically Compressed Concrete Filled Circular CFRP Steel Tubular Columns, WU Lingxiao; ZHOU Jinzhi; LENG Jun; LONG Yuhua, Unknown, 2021",41.7,cube,CF-2,235,34.427,0,165,165,3.5,82.5,500,20,20,1370
"Experimental Study on Eccentrically Compressed Concrete Filled Circular CFRP Steel Tubular Columns, WU Lingxiao; ZHOU Jinzhi; LENG Jun; LONG Yuhua, Unknown, 2021",41.7,cube,CF-3,235,34.427,0,165,165,3.5,82.5,500,40,40,1117
"Experimental Study on Eccentrically Compressed Concrete Filled Circular CFRP Steel Tubular Columns, WU Lingxiao; ZHOU Jinzhi; LENG Jun; LONG Yuhua, Unknown, 2021",41.7,cube,CF-4,235,34.427,0,165,165,3.5,82.5,500,60,60,951
"Experimental Study on Eccentrically Compressed Concrete Filled Circular CFRP Steel Tubular Columns, WU Lingxiao; ZHOU Jinzhi; LENG Jun; LONG Yuhua, Unknown, 2021",50.4,cube,CF-5,235,42.439,0,165,165,3.5,82.5,500,20,20,1544
"Experimental Study on Eccentrically Compressed Concrete Filled Circular CFRP Steel Tubular Columns, WU Lingxiao; ZHOU Jinzhi; LENG Jun; LONG Yuhua, Unknown, 2021",61.3,cube,CF-6,235,52.659,0,165,165,3.5,82.5,500,20,20,1690
"Experimental Study on Eccentrically Compressed Concrete Filled Circular CFRP Steel Tubular Columns, WU Lingxiao; ZHOU Jinzhi; LENG Jun; LONG Yuhua, Unknown, 2021",41.7,cube,CF-7,235,34.427,0,165,165,2.5,82.5,500,20,20,1145
"Experimental Study on Eccentrically Compressed Concrete Filled Circular CFRP Steel Tubular Columns, WU Lingxiao; ZHOU Jinzhi; LENG Jun; LONG Yuhua, Unknown, 2021",41.7,cube,CF-8,235,34.427,0,165,165,4.25,82.5,500,20,20,1456
"Experimental Study on Eccentrically Compressed Concrete Filled Circular CFRP Steel Tubular Columns, WU Lingxiao; ZHOU Jinzhi; LENG Jun; LONG Yuhua, Unknown, 2021",41.7,cube,CF-9,235,34.427,0,165,165,3.5,82.5,500,20,20,1164
"Experimental Study on Eccentrically Compressed Concrete Filled Circular CFRP Steel Tubular Columns, WU Lingxiao; ZHOU Jinzhi; LENG Jun; LONG Yuhua, Unknown, 2021",41.7,cube,CF-10,235,34.427,0,165,165,3.5,82.5,500,20,20,1648
"Experimental Study on Eccentrically Compressed Concrete Filled Circular CFRP Steel Tubular Columns, WU Lingxiao; ZHOU Jinzhi; LENG Jun; LONG Yuhua, Unknown, 2021",41.7,cube,CF-11,235,34.427,0,165,165,3.5,82.5,500,20,20,1996
"CFST columns strengthened with CFRP textile grid-reinforced engineered cementitious composites under eccentric compression, Yuhong Yan; Shan Li; Yiyan Lu; Aohan Zheng, Composite Structures, 2022",35.2,cube,U-t2-C30-e0,413,28.542,0,140,140,2,70,500,0,0,1130
"CFST columns strengthened with CFRP textile grid-reinforced engineered cementitious composites under eccentric compression, Yuhong Yan; Shan Li; Yiyan Lu; Aohan Zheng, Composite Structures, 2022",35.2,cube,U-t2-C30-e0.1,413,28.542,0,140,140,2,70,500,7,7,984
"CFST columns strengthened with CFRP textile grid-reinforced engineered cementitious composites under eccentric compression, Yuhong Yan; Shan Li; Yiyan Lu; Aohan Zheng, Composite Structures, 2022",35.2,cube,U-t2-C30-e0.3,413,28.542,0,140,140,2,70,500,21,21,823
"CFST columns strengthened with CFRP textile grid-reinforced engineered cementitious composites under eccentric compression, Yuhong Yan; Shan Li; Yiyan Lu; Aohan Zheng, Composite Structures, 2022",35.2,cube,U-t2-C30-e0.5,413,28.542,0,140,140,2,70,500,35,35,661
"CFST columns strengthened with CFRP textile grid-reinforced engineered cementitious composites under eccentric compression, Yuhong Yan; Shan Li; Yiyan Lu; Aohan Zheng, Composite Structures, 2022",35.2,cube,1L-t2-C30-e0,413,28.542,0,140,140,2,70,500,0,0,1360
"CFST columns strengthened with CFRP textile grid-reinforced engineered cementitious composites under eccentric compression, Yuhong Yan; Shan Li; Yiyan Lu; Aohan Zheng, Composite Structures, 2022",35.2,cube,1L-t2-C30-e0.1,413,28.542,0,140,140,2,70,500,7,7,1250
"CFST columns strengthened with CFRP textile grid-reinforced engineered cementitious composites under eccentric compression, Yuhong Yan; Shan Li; Yiyan Lu; Aohan Zheng, Composite Structures, 2022",35.2,cube,1L-t2-C30-e0.3,413,28.542,0,140,140,2,70,500,21,21,966
"CFST columns strengthened with CFRP textile grid-reinforced engineered cementitious composites under eccentric compression, Yuhong Yan; Shan Li; Yiyan Lu; Aohan Zheng, Composite Structures, 2022",35.2,cube,1L-t2-C30-e0.5,413,28.542,0,140,140,2,70,500,35,35,738
"CFST columns strengthened with CFRP textile grid-reinforced engineered cementitious composites under eccentric compression, Yuhong Yan; Shan Li; Yiyan Lu; Aohan Zheng, Composite Structures, 2022",35.2,cube,2L-t2-C30-e0,413,28.542,0,140,140,2,70,500,0,0,1452
"CFST columns strengthened with CFRP textile grid-reinforced engineered cementitious composites under eccentric compression, Yuhong Yan; Shan Li; Yiyan Lu; Aohan Zheng, Composite Structures, 2022",35.2,cube,2L-t2-C30-e0.1,413,28.542,0,140,140,2,70,500,7,7,1289
